
[  0]    1420 || B: 0.612 | C: 0.750 | M: 0.644 | S: 0.066 | T: 2.071 || ETA: 2 days, 3:32:47 || timer: 1.371
[  0]    1430 || B: 0.606 | C: 0.742 | M: 0.642 | S: 0.066 | T: 2.056 || ETA: 2 days, 3:32:30 || timer: 1.359
[  0]    1440 || B: 0.613 | C: 0.745 | M: 0.642 | S: 0.066 | T: 2.066 || ETA: 2 days, 3:17:30 || timer: 1.418
[  0]    1450 || B: 0.618 | C: 0.743 | M: 0.638 | S: 0.068 | T: 2.066 || ETA: 2 days, 3:17:24 || timer: 1.305
[  0]    1460 || B: 0.616 | C: 0.728 | M: 0.641 | S: 0.065 | T: 2.050 || ETA: 2 days, 3:31:51 || timer: 1.275
[  0]    1470 || B: 0.610 | C: 0.717 | M: 0.634 | S: 0.064 | T: 2.026 || ETA: 2 days, 3:32:22 || timer: 1.464
[  0]    1480 || B: 0.610 | C: 0.712 | M: 0.635 | S: 0.065 | T: 2.023 || ETA: 2 days, 3:31:44 || timer: 1.326
[  0]    1490 || B: 0.613 | C: 0.711 | M: 0.638 | S: 0.066 | T: 2.028 || ETA: 2 days, 3:31:20 || timer: 1.364
[  0]    1500 || B: 0.605 | C: 0.707 | M: 0.634 | S: 0.065 | T: 2.011 || ETA: 2 days, 3:30:39 || timer: 1.287
[  0]    1510 || B: 0.595 | C: 0.705 | M: 0.628 | S: 0.065 | T: 1.992 || ETA: 2 days, 3:30:33 || timer: 1.295
[  0]    1520 || B: 0.587 | C: 0.688 | M: 0.630 | S: 0.065 | T: 1.970 || ETA: 2 days, 3:30:09 || timer: 1.311
[  0]    1530 || B: 0.590 | C: 0.684 | M: 0.630 | S: 0.066 | T: 1.969 || ETA: 2 days, 3:29:17 || timer: 1.312
[  0]    1540 || B: 0.583 | C: 0.681 | M: 0.628 | S: 0.065 | T: 1.957 || ETA: 2 days, 3:15:30 || timer: 1.338
[  0]    1550 || B: 0.581 | C: 0.677 | M: 0.626 | S: 0.064 | T: 1.948 || ETA: 2 days, 3:15:14 || timer: 1.310
[  0]    1560 || B: 0.583 | C: 0.694 | M: 0.626 | S: 0.065 | T: 1.968 || ETA: 2 days, 3:28:17 || timer: 1.305
[  0]    1570 || B: 0.589 | C: 0.704 | M: 0.634 | S: 0.065 | T: 1.992 || ETA: 2 days, 3:28:09 || timer: 1.388
[  0]    1580 || B: 0.589 | C: 0.706 | M: 0.633 | S: 0.064 | T: 1.991 || ETA: 2 days, 3:27:49 || timer: 1.335
[  0]    1590 || B: 0.582 | C: 0.699 | M: 0.626 | S: 0.063 | T: 1.971 || ETA: 2 days, 3:28:01 || timer: 1.350
[  0]    1600 || B: 0.579 | C: 0.697 | M: 0.626 | S: 0.062 | T: 1.964 || ETA: 2 days, 3:28:01 || timer: 1.324
[  0]    1610 || B: 0.585 | C: 0.700 | M: 0.625 | S: 0.063 | T: 1.973 || ETA: 2 days, 3:27:13 || timer: 1.310
[  0]    1620 || B: 0.576 | C: 0.689 | M: 0.613 | S: 0.062 | T: 1.940 || ETA: 2 days, 3:27:51 || timer: 1.351
[  0]    1630 || B: 0.568 | C: 0.690 | M: 0.610 | S: 0.062 | T: 1.930 || ETA: 2 days, 3:26:38 || timer: 1.318
[  0]    1640 || B: 0.565 | C: 0.689 | M: 0.610 | S: 0.062 | T: 1.926 || ETA: 2 days, 3:14:11 || timer: 1.328
